0.767349, 0, 1, 6, -1.657458, -18.765634, -1.208970, 2.074046, -2.187999, -17.023925, 4.805070, 0
0.781777, 0, 1, 8, -1.553973, -18.417079, -0.978714, 2.214699, -2.367168, -18.395840, -1.232720, 0
0.799214, 0, 1, 8, -1.583226, -17.694111, -1.140412, 1.994186, -4.917610, -17.198825, -1.604887, 0
0.814573, 0, 1, 8, -1.551867, -18.145082, -0.916390, 2.031916, -4.226855, -17.792111, -0.464304, 0
0.865075, 0, 1, 8, -1.565240, -18.075225, -0.880532, 2.036616, -4.196678, -17.762287, -0.824855, 0
0.869980, 0, 1, 8, -1.513554, -18.266895, -0.970088, 2.177237, -3.194616, -18.081454, -3.225946, 0
0.899316, 0, 1, 8, -1.598859, -18.033519, -1.240926, 2.239961, -2.204755, -17.924029, -3.303157, 0
0.914875, 0, 1, 4, -1.529523, -17.791368, -1.266559, 2.452690, 1.126667, -17.530590, -2.061283, 0
0.931713, 0, 1, 8, -1.675767, -17.727925, -1.265198, 2.131687, -2.551744, -17.675681, -1.203213, 0
0.946459, 0, 1, 8, -1.705024, -17.731572, -1.289911, 2.192732, -1.656619, -17.715501, -0.956319, 0
0.963959, 0, 1, 8, -1.757173, -17.699678, -1.334121, 2.231615, -1.677980, -17.672524, -2.689188, 0
0.979162, 0, 1, 8, -1.790876, -17.659295, -1.366443, 2.210368, -1.538835, -17.670365, -1.748888, 0
0.995622, 0, 1, 8, -1.868572, -17.593877, -1.370132, 2.150539, -2.062256, -17.587196, -1.441032, 0
1.011539, 0, 1, 8, -1.883112, -17.562546, -1.385637, 2.187018, -1.587546, -17.574041, -1.549210, 0
1.026453, 0, 1, 8, -1.904470, -17.513216, -1.407101, 2.191313, -1.382005, -17.527699, -1.732629, 0
1.061373, 0, 1, 4, -1.818456, -17.162141, -1.418682, 2.077793, -2.451938, -17.127078, -1.596987, 0
1.078608, 0, 1, 8, -1.849109, -17.175112, -1.404053, 2.021955, -2.830896, -17.069646, -0.872196, 0
1.093008, 0, 1, 8, -1.876596, -17.040033, -1.449361, 2.069509, -2.430259, -17.008212, -1.870194, 0
1.111884, 0, 1, 8, -1.901124, -17.106838, -1.440487, 2.029940, -2.883485, -17.012643, -2.357333, 0
1.126640, 0, 1, 8, -1.851292, -17.026725, -1.406057, 2.127947, -1.413107, -17.039784, -1.782629, 0
1.141398, 0, 1, 8, -1.899988, -17.000061, -1.419454, 2.076108, -2.342680, -16.904782, -3.043891, 0
1.158766, 0, 1, 4, -1.941428, -16.704051, -1.431096, 2.072587, -2.215337, -16.614780, -3.067630, 0
1.175895, 0, 1, 8, -1.999500, -16.769102, -1.357060, 1.970943, -3.117029, -16.633263, -2.562615, 0
1.191832, 0, 1, 8, -2.031733, -16.405268, -1.357702, 1.889196, -4.090025, -15.868404, -3.949553, 0
1.208165, 0, 1, 8, -2.082731, -16.380136, -1.351414, 1.879008, -4.090875, -15.773049, -4.265013, 0
1.224685, 0, 1, 8, -2.122139, -16.486741, -1.139577, 2.044992, -1.259086, -16.066788, 1.395681, 0
1.241387, 0, 1, 7, -2.070310, -16.624411, -1.204377, 1.700527, -5.370569, -15.854569, -3.044632, 0
1.257934, 0, 1, 7, -1.689530, -17.272536, -0.995051, 1.074715, -10.716997, -12.765571, -2.110205, 0
1.407730, 0, 1, 4, -2.157812, -15.155171, -1.247931, 1.800328, -2.682254, -15.058160, -0.715157, 0
1.425149, 0, 1, 4, -1.959946, -15.607643, -0.873839, 1.909896, -1.563995, -14.289392, 3.346238, 0
1.441889, 0, 1, 8, -1.877537, -15.442187, -1.357691, 1.554060, -4.770912, -14.572351, -4.137760, 0
1.459061, 0, 1, 8, -1.846539, -15.428146, -1.411878, 1.627874, -4.027304, -14.932250, -3.515397, 0
1.473461, 0, 1, 8, -1.817746, -15.367168, -1.421877, 1.630226, -3.973512, -14.975140, -2.909250, 0
1.488658, 0, 1, 8, -1.807132, -15.324794, -1.460287, 1.853422, -1.835337, -15.242550, -3.043136, 0
1.505021, 0, 1, 8, -1.800860, -15.095390, -1.495844, 1.763063, -2.701630, -14.961216, -2.813011, 0
1.519922, 0, 1, 8, -1.779227, -15.084130, -1.523596, 1.773034, -2.614892, -14.937711, -2.992444, 0
1.536947, 0, 1, 8, -1.744675, -15.056602, -1.513725, 1.805344, -2.304654, -14.979919, -2.667620, 0
1.554428, 0, 1, 8, -1.730670, -14.889122, -1.564963, 1.834350, -2.060548, -14.776079, -3.104168, 0
1.571652, 0, 1, 8, -1.725321, -14.813346, -1.565337, 1.794205, -2.450790, -14.704745, -2.789582, 0
1.589591, 0, 1, 8, -1.699023, -14.707558, -1.546667, 1.840424, -2.035200, -14.650978, -2.634200, 0
1.606089, 0, 1, 8, -1.693046, -14.667969, -1.544873, 1.781178, -2.603044, -14.586754, -2.202440, 0
1.620972, 0, 1, 8, -1.663090, -14.589054, -1.552620, 1.784551, -2.587107, -14.490963, -2.467537, 0
1.637949, 0, 1, 8, -1.655221, -14.509543, -1.569827, 1.859046, -1.952597, -14.483442, -2.274816, 0
1.652110, 0, 1, 8, -1.637444, -14.427551, -1.607382, 1.833401, -2.208681, -14.359037, -2.567162, 0
1.669435, 0, 1, 8, -1.643524, -14.151177, -1.550523, 1.791396, -2.593840, -14.076334, -1.829806, 0
1.686509, 0, 1, 8, -1.646035, -14.200329, -1.646857, 1.829664, -2.341562, -14.057297, -3.048540, 0
1.701233, 0, 1, 8, -1.672215, -13.684368, -1.818189, 1.939425, -1.869899, -12.513192, -5.955560, 0
1.718424, 0, 1, 8, -1.572707, -14.092962, -1.679562, 1.767065, -2.881523, -13.825288, -3.309121, 0
1.736085, 0, 1, 8, -1.555747, -14.044612, -1.644785, 1.790605, -2.721347, -13.783647, -3.404369, 0
1.777932, 0, 1, 8, -1.517925, -13.970022, -1.626096, 1.815889, -2.531052, -13.821932, -2.883112, 0
1.797672, 0, 1, 8, -1.506990, -13.783434, -1.635421, 1.768333, -2.962370, -13.422745, -3.620694, 0
1.816873, 0, 1, 8, -1.559655, -13.439727, -1.779071, 1.883465, -2.334591, -12.445430, -5.492345, 0
1.834620, 0, 1, 8, -1.485688, -13.619953, -1.663807, 1.741965, -3.203767, -13.209228, -3.579104, 0
1.851871, 0, 1, 8, -1.454424, -13.536460, -1.823345, 2.005706, -1.085024, -13.434944, -2.981284, 0
1.877187, 0, 1, 7, -1.518539, -13.292651, -1.818856, 1.904181, -2.056802, -12.952000, -3.943243, 0
1.884468, 0, 1, 8, -1.495538, -13.231317, -1.776567, 1.971075, -1.470165, -13.210658, -2.318486, 0
1.901466, 0, 1, 7, -1.550030, -12.934257, -2.014076, 1.932914, -2.157633, -11.921767, -5.436771, 0
1.918420, 0, 1, 7, -1.447708, -13.150352, -1.869765, 2.041924, -0.939104, -13.127302, -2.116596, 0
1.932930, 0, 1, 7, -1.473096, -13.077569, -1.868363, 1.947506, -1.721387, -13.058411, -2.216156, 0
1.950027, 0, 1, 7, -1.472257, -12.961660, -1.909457, 1.985912, -1.457659, -12.942990, -2.302519, 0
1.965372, 0, 1, 7, -1.539366, -12.607853, -2.133225, 1.954658, -2.083627, -11.708233, -5.173228, 0
1.982327, 0, 1, 7, -1.515717, -12.615186, -2.154143, 1.961148, -2.045962, -11.726144, -5.164645, 0
1.999392, 0, 1, 7, -1.501682, -12.503156, -2.168130, 1.957394, -2.096944, -11.582736, -5.183180, 0
2.014575, 0, 1, 7, -1.417957, -12.709200, -1.955530, 2.015200, -1.322693, -12.710520, -1.865490, 0
2.029409, 0, 1, 7, -1.498136, -12.403388, -2.205703, 1.951035, -2.150477, -11.590781, -4.952587, 0
2.046770, 0, 1, 7, -1.436000, -12.545452, -2.024858, 1.939919, -1.940839, -12.489838, -2.516880, 0
2.063974, 0, 1, 7, -1.420466, -12.468616, -2.043320, 1.990258, -1.584316, -12.458771, -2.193824, 0
2.080932, 0, 1, 7, -1.489682, -12.248466, -2.263601, 1.937864, -2.251214, -11.528339, -4.715578, 0
2.095325, 0, 1, 7, -1.403698, -12.390128, -2.094679, 2.051040, -1.184383, -12.385348, -2.108619, 0
2.122670, 0, 1, 7, -1.424914, -12.298662, -2.128802, 1.986542, -1.676101, -12.281477, -2.309122, 0
2.132250, 0, 1, 7, -1.396241, -12.250431, -2.126312, 2.036326, -1.327089, -12.252071, -2.083312, 0
2.149320, 0, 1, 7, -1.409637, -12.152603, -2.162698, 2.006036, -1.566718, -12.151549, -2.154448, 0
2.164622, 0, 1, 7, -1.370681, -12.124983, -2.226590, 2.022629, -1.441599, -12.120939, -2.281994, 0
2.181980, 0, 1, 7, -1.411852, -12.028407, -2.304924, 1.923874, -2.161586, -11.933167, -2.748611, 0
2.197083, 0, 1, 8, -1.349693, -12.010545, -2.306716, 1.960837, -1.846497, -12.020094, -1.648182, 0
2.214295, 0, 1, 4, -1.464122, -11.722797, -2.328732, 2.079723, -1.217348, -11.739206, -2.050071, 0
2.245907, 0, 1, 4, -1.248748, -11.602759, -2.436098, 1.811493, -2.782059, -11.177594, -3.665002, 0
2.375107, 0, 1, 8, -1.300508, -11.361497, -2.145976, 1.790784, -3.123932, -11.017759, -0.657913, 0
2.392167, 0, 1, 8, -1.275252, -11.121850, -2.272049, 2.143113, -1.181065, -11.109315, -2.364031, 0
2.409113, 0, 1, 8, -1.311971, -11.061362, -2.239579, 2.112428, -1.394459, -11.068842, -2.159459, 0
2.426709, 0, 1, 8, -1.318232, -11.042425, -2.212176, 2.119619, -1.375764, -11.048410, -2.144646, 0
2.441332, 0, 1, 8, -1.307027, -10.983829, -2.208360, 2.142831, -1.273450, -10.987125, -2.156229, 0
2.458542, 0, 1, 8, -1.285686, -10.916476, -2.169976, 2.162879, -1.137364, -10.918770, -2.048400, 0
2.474485, 0, 1, 8, -1.317628, -10.844878, -2.150682, 2.109351, -1.450835, -10.857265, -1.944471, 0
2.492377, 0, 1, 8, -1.326295, -10.752268, -2.153561, 2.126713, -1.424374, -10.753252, -2.152065, 0
2.508300, 0, 1, 8, -1.320900, -10.709873, -2.148923, 2.127994, -1.432280, -10.709649, -2.164245, 0
2.525626, 0, 1, 8, -1.319527, -10.626529, -2.124195, 2.127025, -1.393467, -10.636339, -1.971026, 0
2.540873, 0, 1, 8, -1.305644, -10.547768, -2.139279, 2.149331, -1.289910, -10.546882, -2.145704, 0
2.558125, 0, 1, 8, -1.328916, -10.401936, -2.149992, 2.135206, -1.351850, -10.410230, -2.036724, 0
2.573391, 0, 1, 8, -1.293011, -10.362586, -2.136176, 2.184676, -1.063499, -10.360823, -1.983284, 0
2.590418, 0, 1, 8, -1.311069, -10.336827, -2.113285, 2.138843, -1.316089, -10.344618, -1.989768, 0
2.607447, 0, 1, 8, -1.307488, -10.215797, -2.116947, 2.168849, -1.145068, -10.218253, -1.968767, 0
2.624548, 0, 1, 7, -1.305912, -10.165245, -2.140325, 2.177527, -1.147787, -10.158148, -2.146155, 0
2.639629, 0, 1, 7, -1.286461, -10.066739, -2.087131, 2.205297, -0.899046, -10.051168, -1.778258, 0
2.656838, 0, 1, 7, -1.337060, -9.961780, -2.106306, 2.107760, -1.471078, -9.963416, -2.092240, 0
2.668826, 0, 1, 7, -1.323725, -9.934612, -2.065924, 2.129069, -1.305839, -9.942956, -1.897491, 0
2.687717, 0, 1, 7, -1.342990, -9.787993, -2.110093, 2.094463, -1.516464, -9.786756, -2.120963, 0
2.704634, 0, 1, 6, -1.286707, -9.730480, -2.061625, 2.209860, -0.880506, -9.708246, -1.851133, 0
2.721630, 0, 1, 6, -1.302473, -9.651069, -2.067954, 2.188854, -0.960074, -9.638627, -1.823266, 0
2.740128, 0, 1, 6, -1.356156, -9.502566, -2.123275, 2.129531, -1.321261, -9.498168, -2.160842, 0
2.755038, 0, 1, 6, -1.383144, -9.451461, -2.093638, 2.087685, -1.481458, -9.455153, -2.044620, 0
2.772449, 0, 1, 4, -1.265716, -9.225657, -2.101093, 2.200270, -1.220095, -9.087294, -2.808893, 0
2.851835, 0, 1, 4, -1.263204, -8.935194, -2.043198, 2.175001, -1.001806, -8.921163, -1.926261, 0
2.868911, 0, 1, 5, -1.292131, -8.582750, -1.999648, 2.176983, -1.168048, -8.529060, -2.336353, 0
2.937354, 0, 1, 5, -1.201316, -8.139539, -2.055752, 2.239645, -1.023693, -8.017320, -2.534858, 0
2.954341, 0, 1, 6, -1.239944, -8.095391, -1.821706, 2.206979, -0.963995, -8.048120, -2.019272, 0
3.463191, 0, 2, 4, -1.344962, -5.731582, -1.137414, 1.903885, -1.846554, -5.269208, -4.187064, 0
3.480371, 0, 2, 8, -1.766638, -7.185316, -1.075399, 1.736345, -4.373411, -5.807221, -1.152294, 0
3.494622, 0, 2, 8, -1.400913, -6.105560, -1.271276, 1.715316, -3.913315, -4.741248, -1.300259, 0
3.514344, 0, 2, 8, -1.397093, -5.998345, -1.351415, 1.679556, -4.198550, -4.413633, -1.387145, 0
3.529044, 0, 2, 8, -1.437339, -5.917506, -1.405084, 1.649437, -4.448578, -4.144251, -1.308725, 0
3.542920, 0, 2, 8, -1.430499, -5.695233, -1.495127, 1.656461, -4.240661, -4.047932, -1.539652, 0
3.562145, 0, 2, 8, -1.312711, -5.414232, -1.508362, 1.740125, -3.109843, -4.458899, -1.268821, 0
3.576897, 0, 2, 8, -1.443978, -5.501920, -1.557094, 1.650380, -4.112974, -3.910247, -1.118746, 0
3.594307, 0, 2, 8, -1.502942, -5.590271, -1.565784, 1.576202, -4.888696, -3.421090, -1.461563, 0
3.611402, 0, 2, 8, -1.413082, -5.287669, -1.605517, 1.612312, -4.300441, -3.514160, -1.836827, 0
3.628325, 0, 2, 8, -1.547261, -5.336716, -1.621689, 1.536533, -5.089009, -2.941612, -1.357088, 0
3.643063, 0, 2, 8, -1.405194, -4.973965, -1.656173, 1.644718, -3.753077, -3.570563, -2.090122, 0
3.660105, 0, 2, 8, -1.483108, -5.003256, -1.606469, 1.590210, -4.286734, -3.187692, -0.895033, 0
3.674745, 0, 2, 8, -1.492630, -4.810773, -1.664746, 1.583398, -4.239205, -3.032367, -1.320341, 0
3.691829, 0, 2, 8, -1.555208, -4.766050, -1.691006, 1.616424, -3.893862, -3.282293, -1.043083, 0
3.708847, 0, 2, 8, -1.493117, -4.564002, -1.746342, 1.626631, -3.606226, -3.266421, -1.608731, 0
3.723955, 0, 2, 4, -1.469286, -4.394762, -1.773631, 1.594948, -3.755188, -2.940288, -1.531993, 0
3.740886, 0, 2, 8, -1.525695, -4.426388, -1.756717, 1.519864, -4.405089, -2.440337, -2.133499, 0
3.757907, 0, 2, 8, -1.512132, -4.287101, -1.743631, 1.580225, -3.752886, -2.830657, -1.252781, 0
3.775046, 0, 2, 8, -1.545187, -4.200919, -1.809425, 1.552322, -3.940758, -2.604275, -1.874003, 0
3.790167, 0, 2, 8, -1.454564, -4.020878, -1.776212, 1.612125, -3.213404, -2.916724, -1.220660, 0
3.807163, 0, 2, 8, -1.610571, -4.110312, -1.798067, 1.521707, -4.134101, -2.364354, -1.608232, 0
3.824330, 0, 2, 8, -1.592370, -3.978940, -1.850533, 1.500608, -4.210345, -2.124398, -1.839060, 0
3.865903, 0, 2, 8, -1.555704, -3.809084, -2.103756, 1.578854, -3.365702, -2.640417, -1.636088, 0
3.880948, 0, 2, 8, -1.540546, -3.651460, -1.873474, 1.557339, -3.447146, -2.346311, -0.985431, 0
3.890516, 0, 2, 8, -1.555587, -3.415372, -1.845416, 1.675355, -2.344066, -2.941349, -1.990106, 0
3.907884, 0, 2, 8, -1.522461, -3.320551, -1.799904, 1.507250, -3.690385, -1.720067, -0.865436, 0
3.924949, 0, 2, 8, -1.597432, -3.295035, -1.816164, 1.484096, -3.905137, -1.570136, -1.264853, 0
3.939974, 0, 2, 8, -1.580274, -3.144220, -1.824806, 1.443203, -4.119716, -1.160918, -1.394961, 0
3.954707, 0, 2, 8, -1.559859, -3.009618, -1.784181, 1.465846, -3.854399, -1.227590, -1.059666, 0
3.973990, 0, 2, 8, -1.530648, -2.862972, -1.771829, 1.476044, -3.678719, -1.220155, -1.295322, 0
3.989071, 0, 2, 8, -1.523752, -2.763141, -1.745339, 1.482731, -3.560896, -1.202997, -1.199538, 0
4.006194, 0, 2, 8, -1.499967, -2.610457, -1.733338, 1.489688, -3.415728, -1.155959, -1.418824, 0
4.021591, 0, 2, 8, -1.484134, -2.486524, -1.701873, 1.498102, -3.277970, -1.133194, -1.545147, 0
4.038459, 0, 2, 8, -1.499308, -2.413154, -1.659703, 1.498783, -3.227897, -1.100116, -1.417150, 0
4.055646, 0, 2, 8, -1.560682, -2.339171, -1.658015, 1.424879, -3.754416, -0.524058, -1.527910, 0
4.072575, 0, 2, 8, -1.501915, -2.184412, -1.625218, 1.464314, -3.349593, -0.718198, -1.688431, 0
4.086873, 0, 2, 8, -1.530729, -2.147244, -1.561867, 1.444947, -3.460329, -0.579193, -1.960646, 0
4.104877, 0, 2, 8, -1.509244, -2.039021, -1.559557, 1.480674, -3.134888, -0.756856, -2.074454, 0
4.118722, 0, 2, 8, -1.554401, -1.982549, -1.552886, 1.400678, -3.658134, -0.155932, -2.288279, 0
4.133277, 0, 2, 8, -1.492731, -1.822236, -1.540841, 1.459244, -3.141681, -0.486611, -1.874126, 0
4.150457, 0, 2, 8, -1.565878, -1.803896, -1.522665, 1.388135, -3.641925, 0.023747, -1.605741, 0
4.168074, 0, 2, 8, -1.508504, -1.676059, -1.541701, 1.417405, -3.338036, -0.110859, -1.948953, 0
4.185393, 0, 2, 8, -1.543119, -1.604240, -1.535732, 1.372229, -3.604605, 0.257715, -1.685260, 0
4.202108, 0, 2, 8, -1.464262, -1.383981, -1.554026, 1.419626, -3.152274, 0.080036, -1.750307, 0
4.219486, 0, 2, 4, -1.383307, -1.149424, -1.507689, 1.419416, -2.985758, 0.267755, -1.305169, 0
4.236336, 0, 2, 8, -1.543363, -1.288089, -1.565857, 1.322817, -3.712282, 0.823695, -1.666952, 0
4.250508, 0, 2, 8, -1.463293, -1.162466, -1.595965, 1.412808, -3.060280, 0.266733, -2.151326, 0
4.267394, 0, 2, 8, -1.455440, -1.012521, -1.583068, 1.385092, -3.155126, 0.567091, -1.437172, 0
4.284917, 0, 2, 8, -1.479143, -0.980740, -1.606203, 1.380735, -3.167206, 0.614392, -1.255942, 0
4.299498, 0, 2, 8, -1.486471, -0.908811, -1.644164, 1.358885, -3.263217, 0.799588, -1.797177, 0
4.326453, 0, 2, 8, -1.485076, -0.791287, -1.648561, 1.365022, -3.172442, 0.839467, -1.821602, 0
4.333541, 0, 2, 8, -1.468478, -0.691907, -1.641457, 1.367697, -3.096921, 0.888100, -1.757220, 0
4.350666, 0, 2, 8, -1.413381, -0.590232, -1.641675, 1.421293, -2.701845, 0.594522, -1.828387, 0
4.365931, 0, 2, 8, -1.485481, -0.510845, -1.659137, 1.311341, -3.307125, 1.401066, -1.922885, 0
4.382936, 0, 2, 8, -1.502665, -0.425743, -1.688789, 1.280333, -3.410871, 1.700442, -2.389998, 0
4.397974, 0, 2, 8, -1.424446, -0.345120, -1.656635, 1.405815, -2.685195, 0.863215, -1.705874, 0
4.416736, 0, 2, 8, -1.434051, -0.269533, -1.644999, 1.384657, -2.773522, 1.060734, -1.493585, 0
4.431555, 0, 2, 8, -1.448970, -0.203361, -1.645984, 1.382692, -2.765401, 1.116400, -1.550979, 0
4.450276, 0, 2, 8, -1.455387, -0.101908, -1.636103, 1.336561, -2.956827, 1.497217, -1.496437, 0
4.467101, 0, 2, 8, -1.508952, -0.109753, -1.705189, 1.295906, -3.165727, 1.796144, -2.547966, 0
4.483128, 0, 2, 8, -1.454804, 0.038941, -1.661446, 1.332735, -2.904010, 1.613962, -2.030663, 0
4.500255, 0, 2, 8, -1.432230, 0.144877, -1.647806, 1.327809, -2.861451, 1.730271, -2.160948, 0
4.515416, 0, 2, 8, -1.485560, 0.219238, -1.630521, 1.246555, -3.223800, 2.330338, -1.706026, 0
4.532349, 0, 2, 8, -1.428518, 0.307622, -1.628978, 1.303113, -2.895871, 1.997083, -1.999118, 0
4.547483, 0, 2, 8, -1.430134, 0.385628, -1.617113, 1.308512, -2.836865, 2.016824, -2.069158, 0
4.561704, 0, 2, 8, -1.425598, 0.478704, -1.608320, 1.265620, -2.967654, 2.356405, -1.843855, 0
4.578461, 0, 2, 8, -1.386328, 0.573543, -1.595394, 1.298703, -2.752429, 2.189916, -1.901650, 0
4.598015, 0, 2, 8, -1.384426, 0.643959, -1.569798, 1.326355, -2.598244, 2.062137, -2.106795, 0
4.612701, 0, 2, 8, -1.361444, 0.724116, -1.558829, 1.315193, -2.582725, 2.171287, -2.071455, 0
4.629683, 0, 2, 8, -1.391025, 0.804527, -1.544926, 1.296060, -2.648060, 2.335481, -1.869535, 0
4.644464, 0, 2, 8, -1.405833, 0.901281, -1.546017, 1.229284, -2.860987, 2.830136, -1.713510, 0
4.662186, 0, 2, 8, -1.360493, 0.980696, -1.492096, 1.314682, -2.449669, 2.321222, -1.296444, 0
4.676403, 0, 2, 8, -1.398685, 1.077202, -1.496288, 1.209637, -2.816433, 3.043803, -1.438619, 0
4.696278, 0, 2, 8, -1.319912, 1.171207, -1.507988, 1.265113, -2.514193, 2.720753, -1.758191, 0
4.710968, 0, 2, 8, -1.363798, 1.233912, -1.480432, 1.210098, -2.694500, 3.097224, -1.492227, 0
4.730632, 0, 2, 8, -1.323303, 1.309467, -1.493390, 1.244924, -2.504012, 2.899047, -1.658690, 0
4.744895, 0, 2, 8, -1.320166, 1.403295, -1.505381, 1.188689, -2.629955, 3.304089, -1.907587, 0
4.762489, 0, 2, 8, -1.273902, 1.490923, -1.466590, 1.198292, -2.513908, 3.278680, -1.536304, 0
4.776842, 0, 2, 8, -1.324414, 1.501126, -1.467452, 1.221804, -2.468079, 3.117672, -1.557934, 0
4.793751, 0, 2, 8, -1.241365, 1.599660, -1.475076, 1.259644, -2.227793, 2.934112, -1.757141, 0
4.810937, 0, 2, 8, -1.235242, 1.695196, -1.484794, 1.217630, -2.311484, 3.244586, -1.886326, 0
4.827905, 0, 2, 8, -1.219740, 1.761517, -1.432323, 1.223420, -2.239820, 3.233722, -1.455331, 0
4.841889, 0, 2, 8, -1.154613, 1.848983, -1.409268, 1.286272, -1.943995, 2.904990, -1.604629, 0
4.875688, 0, 2, 8, -1.172686, 1.967786, -1.417970, 1.194939, -2.178465, 3.485055, -1.691878, 0
4.893277, 0, 2, 8, -1.132781, 2.056556, -1.390916, 1.207346, -2.062008, 3.454365, -1.492438, 0
4.910039, 0, 2, 8, -1.133914, 2.145513, -1.384222, 1.166070, -2.128820, 3.741306, -1.447797, 0
4.958493, 0, 2, 8, -0.997043, 2.382559, -1.330222, 1.169045, -1.885008, 3.799815, -1.644103, 0
4.975426, 0, 2, 8, -1.035935, 2.417623, -1.318337, 1.148250, -1.923933, 3.917908, -1.254348, 0
4.992937, 0, 2, 8, -1.030229, 2.480532, -1.303842, 1.152944, -1.873969, 3.902492, -1.288454, 0
5.010045, 0, 2, 8, -0.987085, 2.571827, -1.290216, 1.125328, -1.850848, 4.104556, -1.199069, 0
5.026996, 0, 2, 8, -0.953134, 2.654988, -1.299258, 1.098142, -1.844456, 4.283621, -1.325404, 0
5.041397, 0, 2, 8, -0.937159, 2.675892, -1.287113, 1.127920, -1.746108, 4.094432, -1.309492, 0
5.058412, 0, 2, 8, -0.901583, 2.747138, -1.292595, 1.105815, -1.735327, 4.237156, -1.488638, 0
5.090465, 0, 2, 8, -0.833548, 2.903527, -1.277887, 1.093723, -1.619322, 4.359406, -1.413882, 0
5.107429, 0, 2, 8, -0.803022, 2.951614, -1.242381, 1.111481, -1.525351, 4.264448, -1.331806, 0
5.124573, 0, 2, 8, -0.765712, 3.025785, -1.254470, 1.088083, -1.512008, 4.411971, -1.531896, 0
5.139868, 0, 2, 8, -0.734529, 3.096861, -1.235568, 1.078579, -1.458997, 4.477103, -1.403328, 0
5.155896, 0, 2, 8, -0.709464, 3.122823, -1.232827, 1.090418, -1.405133, 4.403020, -1.597504, 0
5.204778, 0, 2, 8, -0.594487, 3.325661, -1.218124, 1.054926, -1.259873, 4.647579, -1.411465, 0
5.236103, 0, 2, 8, -0.456601, 3.450157, -1.184232, 1.112122, -0.988501, 4.404040, -1.520856, 0
5.252901, 0, 2, 4, -0.448956, 3.490055, -1.168861, 1.076303, -1.003124, 4.577800, -1.242156, 0
5.269870, 0, 2, 8, -0.428027, 3.574823, -1.200264, 1.032756, -1.021825, 4.815280, -1.363408, 0
5.286750, 0, 2, 8, -0.282982, 3.654203, -1.167773, 1.057014, -0.827451, 4.714742, -1.448066, 0
5.320721, 0, 2, 8, -0.286110, 3.747478, -1.185542, 1.013789, -0.840583, 4.928100, -1.418994, 0
5.337868, 0, 2, 8, -0.177272, 3.833327, -1.133244, 1.016148, -0.702490, 4.939688, -1.351723, 0
5.354554, 0, 2, 8, -0.199137, 3.871227, -1.185735, 0.973392, -0.755629, 5.140488, -1.435112, 0
