385,422180832,-0.0287304,-0.280122,-9.79707,
385,425313440,-0.0215478,-0.237026,-9.73243,
385,428148640,-0.0143652,-0.208296,-9.72525,
385,430442784,0.035913,-0.215478,-9.76834,
385,432499584,0.0430956,-0.215478,-9.86172,
385,435014880,-0.0646435,-0.237026,-9.88327,
385,437891488,-0.0430956,-0.201113,-9.86172,
385,440213184,0.035913,-0.114922,-9.67497,
385,442222848,-0.00718261,-0.1652,-9.69652,
385,445151232,-0.0215478,-0.215478,-9.8689,
385,447808640,-0,-0.3304,-9.89763,
385,449773408,0.0646435,-0.287304,-9.87608,
385,452244448,0.0215478,-0.280122,-9.81862,
385,455076928,-0.0574608,-0.265756,-9.84735,
385,457277536,0.0215478,-0.272939,-9.69652,
385,459242688,-0,-0.172383,-9.7468,
385,462180960,-0.0646435,-0.186748,-9.76834,
385,464945056,-0.0143652,-0.0790087,-9.7468,
385,466965888,-0.0646435,-0.0574608,-9.78271,
385,469964704,-0.172383,-0.0646435,-9.75398,
385,472727840,-0.172383,0.0933739,-9.81144,
385,474710816,-0.0718261,-0.0933739,-9.81144,
385,477174976,-0.0574608,-0.258574,-9.90481,
385,480040480,0.0287304,-0.438139,-9.912,
385,482285856,0.158017,-0.502782,-9.85454,
385,484266976,0.158017,-0.4956,-9.61033,
385,487174912,0.13647,-0.35913,-9.56723,
385,489897024,0.114922,-0.316035,-9.56723,
385,491955584,0.0790087,-0.323217,-9.50259,
385,494792256,0.0861913,-0.258574,-9.85454,
385,497620992,0.0574608,-0.237026,-9.66779,
385,499615040,-0.114922,-0.237026,-9.81144,
385,502119168,-0.280122,-0.19393,-9.92636,
385,505053984,-0.3304,-0.114922,-9.66779,
385,507342912,-0.237026,-0.19393,-9.83299,
385,509313216,-0.222661,-0.150835,-9.912,
385,512235360,-0.0933739,-0.215478,-9.94073,
385,514916352,-0.114922,-0.308852,-9.93354,
385,516854848,0.150835,-0.222661,-9.991,
385,519580096,0.265756,-0.201113,-9.68934,
385,522321472,0.201113,-0.229843,-9.81862,
385,524396352,0.201113,-0.229843,-9.53132,
385,526875264,0.244209,-0.13647,-9.82581,
385,529689088,0.179565,-0.287304,-9.63906,
385,531951296,0.0718261,-0.172383,-9.71807,
385,533878656,-0.0646435,-0.0574608,-9.69652,
385,536658336,-0.244209,-0.122104,-9.66061,
385,539376736,-0.287304,-0.114922,-9.76834,
385,541366304,-0.380678,-0.237026,-9.84017,
385,543768800,-0.344765,-0.280122,-9.87608,
385,546547296,-0.344765,-0.294487,-10.0126,
385,548720960,-0.237026,-0.35913,-10.0341,
385,550741536,-0.158017,-0.366313,-10.0054,
385,553592512,0.0933739,-0.265756,-9.84735,
385,556343616,0.1652,-0.337582,-9.84735,
385,558335456,0.1652,-0.222661,-9.69652,
385,560764000,0.158017,-0.229843,-9.66061,
385,563617920,0.287304,-0.179565,-9.5816,
385,565818048,0.186748,-0.107739,-9.73961,
385,568229440,-0.0143652,-0.215478,-9.68215,
385,571139520,0.100556,-0.265756,-9.62469,
385,573406720,-0.0646435,-0.172383,-9.88327,
385,575364384,-0.222661,-0.19393,-9.67497,
385,578304352,-0.244209,-0.172383,-9.89045,
385,581141920,-0.265756,-0.251391,-9.98382,
385,583165088,-0.237026,-0.287304,-9.99819,
385,585620256,-0.208296,-0.150835,-10.0556,
385,588490496,-0.114922,-0.0790087,-9.91918,
385,590821440,0.0718261,-0.215478,-9.86172,
385,593279360,0.143652,-0.229843,-9.84735,
385,596161152,0.1652,-0.287304,-9.912,
385,598387712,0.114922,-0.272939,-9.63906,
385,600383008,0.208296,-0.316035,-9.65342,
385,603245024,0.172383,-0.272939,-9.66061,
385,606038304,0.122104,-0.280122,-9.68934,
