0.251917,-0.000010,-0.000018,2.094628,-0.000010,-0.000018,2.094628
0.255166,0.000015,-0.000046,2.094624,0.000015,-0.000046,2.094624
0.257262,0.000025,-0.000070,2.094617,0.000025,-0.000070,2.094617
0.260300,0.000032,-0.000061,2.094695,0.000032,-0.000061,2.094695
0.263013,0.000033,-0.000049,2.094724,0.000033,-0.000049,2.094724
0.265006,0.000040,-0.000060,2.094790,0.000040,-0.000060,2.094790
0.267036,0.000052,-0.000101,2.094814,0.000052,-0.000101,2.094814
0.269919,0.000038,-0.000058,2.094912,0.000038,-0.000058,2.094912
0.272562,0.000078,-0.000098,2.094903,0.000078,-0.000098,2.094903
0.274566,0.000090,-0.000084,2.094895,0.000090,-0.000084,2.094895
0.277089,0.000107,-0.000078,2.094873,0.000107,-0.000078,2.094873
0.280301,0.000101,-0.000145,2.094904,0.000101,-0.000145,2.094904
0.282304,0.000118,-0.000115,2.094821,0.000118,-0.000115,2.094821
0.284817,0.000145,-0.000136,2.094759,0.000145,-0.000136,2.094759
0.287597,0.000104,-0.000121,2.094641,0.000104,-0.000121,2.094641
0.289868,0.000044,-0.000171,2.094534,0.000044,-0.000171,2.094534
0.291886,-0.000014,-0.000142,2.094479,-0.000014,-0.000142,2.094479
0.294755,-0.000042,-0.000115,2.094350,-0.000042,-0.000115,2.094350
0.297485,-0.000038,-0.000134,2.094315,-0.000038,-0.000134,2.094315
0.299614,0.000011,-0.000148,2.094299,0.000011,-0.000148,2.094299
0.302525,-0.000073,-0.000153,2.094303,-0.000073,-0.000153,2.094303
0.305371,0.000024,-0.000178,2.094330,0.000024,-0.000178,2.094330
0.307495,0.000098,-0.000167,2.094375,0.000098,-0.000167,2.094375
0.310344,0.000095,-0.000207,2.094424,0.000095,-0.000207,2.094424
0.313010,0.000127,-0.000214,2.094472,0.000127,-0.000214,2.094472
0.315051,0.000113,-0.000280,2.094491,0.000113,-0.000280,2.094491
0.317086,0.000088,-0.000320,2.094442,0.000088,-0.000320,2.094442
0.319971,0.000044,-0.000318,2.094313,0.000044,-0.000318,2.094313
0.322718,0.000022,-0.000282,2.094143,0.000022,-0.000282,2.094143
0.325126,0.000081,-0.000251,2.094058,0.000081,-0.000251,2.094058
0.328142,0.000260,-0.000251,2.093952,0.000260,-0.000251,2.093952
0.330966,0.000438,-0.000206,2.093961,0.000438,-0.000206,2.093961
0.333141,0.000533,-0.000208,2.094017,0.000533,-0.000208,2.094017
0.336086,0.000635,-0.000203,2.094249,0.000635,-0.000203,2.094249
0.338847,0.000744,-0.000276,2.094605,0.000744,-0.000276,2.094605
0.340962,0.000783,-0.000280,2.094857,0.000783,-0.000280,2.094857
0.343957,0.000785,-0.000198,2.095186,0.000785,-0.000198,2.095186
0.346737,0.000832,-0.000245,2.095449,0.000832,-0.000245,2.095449
0.348890,0.001001,-0.000232,2.095647,0.001001,-0.000232,2.095647
0.351424,0.001195,-0.000226,2.095857,0.001195,-0.000226,2.095857
0.354355,0.001416,-0.000479,2.096103,0.001416,-0.000479,2.096103
0.356620,0.001510,-0.000695,2.096250,0.001510,-0.000695,2.096250
0.358661,0.001453,-0.000806,2.096398,0.001453,-0.000806,2.096398
0.361559,0.001362,-0.001072,2.096521,0.001362,-0.001072,2.096521
0.364302,0.001073,-0.001288,2.096676,0.001073,-0.001288,2.096676
0.366443,0.000813,-0.001542,2.096867,0.000813,-0.001542,2.096867
0.369447,0.000369,-0.002142,2.097225,0.000369,-0.002142,2.097225
0.372253,-0.000128,-0.002934,2.097449,-0.000128,-0.002934,2.097449
0.374353,-0.000437,-0.003762,2.097672,-0.000437,-0.003762,2.097672
0.377369,-0.000604,-0.005178,2.097962,-0.000604,-0.005178,2.097962
0.380192,-0.000554,-0.006556,2.098228,-0.000554,-0.006556,2.098228
0.382353,-0.000490,-0.007625,2.098468,-0.000490,-0.007625,2.098468
0.384913,-0.000366,-0.008982,2.098730,-0.000366,-0.008982,2.098730
0.387840,-0.000319,-0.010655,2.099177,-0.000319,-0.010655,2.099177
0.390096,-0.000290,-0.012096,2.099559,-0.000290,-0.012096,2.099559
0.392208,-0.000395,-0.013670,2.099998,-0.000395,-0.013670,2.099998
0.395069,-0.000651,-0.016117,2.100676,-0.000651,-0.016117,2.100676
0.397895,-0.001011,-0.018905,2.101400,-0.001011,-0.018905,2.101400
0.400539,-0.001315,-0.021827,2.102232,-0.001315,-0.021827,2.102232
0.402965,-0.001545,-0.024835,2.102969,-0.001545,-0.024835,2.102969
0.405172,-0.001707,-0.027570,2.103740,-0.001707,-0.027570,2.103740
0.407297,-0.001693,-0.030349,2.104512,-0.001693,-0.030349,2.104512
0.409755,-0.001674,-0.033781,2.105474,-0.001674,-0.033781,2.105474
0.412601,-0.001634,-0.038243,2.106607,-0.001634,-0.038243,2.106607
0.415055,-0.001776,-0.042482,2.107522,-0.001776,-0.042482,2.107522
0.417634,-0.002194,-0.047150,2.108539,-0.002194,-0.047150,2.108539
0.420493,-0.002640,-0.052644,2.109520,-0.002640,-0.052644,2.109520
0.422877,-0.003083,-0.057412,2.110369,-0.003083,-0.057412,2.110369
0.424933,-0.003493,-0.061581,2.111203,-0.003493,-0.061581,2.111203
0.427848,-0.003865,-0.067600,2.112356,-0.003865,-0.067600,2.112356
0.430631,-0.004373,-0.073732,2.113426,-0.004373,-0.073731,2.113426
0.432732,-0.004923,-0.078779,2.114261,-0.004923,-0.078779,2.114261
0.435691,-0.006044,-0.086248,2.115398,-0.006044,-0.086248,2.115398
0.438406,-0.007435,-0.093438,2.116462,-0.007435,-0.093438,2.116462
0.440594,-0.008679,-0.099444,2.117393,-0.008679,-0.099444,2.117393
0.443114,-0.010266,-0.106468,2.118541,-0.010266,-0.106467,2.118541
0.445971,-0.012019,-0.114443,2.119791,-0.012019,-0.114443,2.119791
0.448282,-0.013491,-0.121026,2.120826,-0.013491,-0.121026,2.120826
0.450369,-0.014907,-0.127090,2.121762,-0.014907,-0.127090,2.121762
0.453313,-0.017195,-0.136031,2.123002,-0.017195,-0.136031,2.123002
