0.251917,1,0,13.685759
0.255166,1,0,13.685759
0.257262,1,0,13.685759
0.260300,1,0,13.685759
0.263013,1,0,13.685759
0.265006,1,0,13.685759
0.267036,1,0,13.685759
0.269919,1,0,13.685759
0.272562,1,0,13.685759
0.274566,1,0,13.685759
0.277089,1,0,13.685759
0.280301,1,0,13.685759
0.282304,1,0,13.685759
0.284817,1,0,13.685759
0.287597,1,0,13.685759
0.289868,1,0,13.685759
0.291886,1,0,13.685759
0.294755,1,0,13.685759
0.297485,1,0,13.685759
0.299614,1,0,13.685758
0.302525,1,0,13.685758
0.305371,1,0,13.685758
0.307495,1,0,13.685758
0.310344,1,0,13.685758
0.313010,1,0,13.685758
0.315051,1,0,13.685758
0.317086,1,0,13.685758
0.319971,1,0,13.685758
0.322718,1,0,13.685758
0.325126,1,0,13.685757
0.328142,1,0,13.685757
0.330966,1,0,13.685757
0.333141,1,0,13.685757
0.336086,1,0,13.685757
0.338847,1,0,13.685757
0.340962,1,0,13.685756
0.343957,1,0,13.685756
0.346737,1,0,13.685756
0.348890,1,0,13.685756
0.351424,1,0,13.685756
0.354355,1,0,13.685756
0.356620,1,0,13.685756
0.358661,1,0,13.685756
0.361559,1,0,13.685756
0.364302,1,0,13.685756
0.366443,1,0,13.685756
0.369447,1,0,13.685756
0.372253,1,0,13.685756
0.374353,1,0,13.685755
0.377369,1,0,13.685755
0.380192,1,0,13.685754
0.382353,1,0,13.685753
0.384913,1,0,13.685751
0.387840,1,0,13.685749
0.390096,1,0,13.685746
0.392208,1,0,13.685743
0.395069,1,0,13.685740
0.397895,1,0,13.685734
0.400539,1,0,13.685728
0.402965,1,0,13.685720
0.405172,1,0,13.685712
0.407297,1,0,13.685703
0.409755,1,0,13.685694
0.412601,1,0,13.685682
0.415055,1,0,13.685665
0.417634,1,0,13.685648
0.420493,1,0,13.685628
0.422877,1,0,13.685602
0.424933,1,0,13.685578
0.427848,1,0,13.685554
0.430631,1,0,13.685517
0.432732,1,0,13.685476
0.435691,1,0,13.685443
0.438406,1,0,13.685389
0.440594,1,0,13.685334
0.443114,1,0,13.685286
0.445971,1,0,13.685225
0.448282,1,0,13.685147
0.450369,1,0,13.685079
0.453313,1,0,13.685013
0.456004,1,0,13.684909
0.458092,1,0,13.684805
0.460563,1,0,13.684718
0.463464,1,0,13.684607
0.465787,1,0,13.684464
0.468763,1,0,13.684341
0.470958,1,0,13.684168
0.473047,1,0,13.684032
0.475091,1,0,13.683895
0.477936,1,0,13.683752
0.480686,1,0,13.683537
0.482899,1,0,13.683313
0.485686,1,0,13.683122
0.487826,1,0,13.682862
0.489940,1,0,13.682652
0.492421,1,0,13.682433
0.495293,1,0,13.682159
0.497658,1,0,13.681819
0.499730,1,0,13.681523
0.502602,1,0,13.681250
0.504680,1,0,13.680847
0.506689,1,0,13.680541
0.509169,1,0,13.680232
0.511967,1,0,13.679829
0.514258,1,0,13.679347
0.516282,1,0,13.678933
0.518860,1,0,13.678552
0.521149,1,0,13.678040
0.523305,1,0,13.677565
0.525757,1,0,13.677098
0.528623,1,0,13.676542
0.530991,1,0,13.675856
0.533071,1,0,13.675265
0.535965,1,0,13.674726
0.538886,1,0,13.673937
0.540961,1,0,13.673099
0.543501,1,0,13.672483
0.546368,1,0,13.671697
0.548676,1,0,13.670767
0.551342,1,0,13.669991
0.554205,1,0,13.669057
0.556611,1,0,13.668010
0.559229,1,0,13.667098
0.562083,1,0,13.666067
0.564431,1,0,13.664897
0.566531,1,0,13.663902
0.569542,1,0,13.662986
0.572230,1,0,13.661619
0.574333,1,0,13.660355
0.577365,1,0,13.659338
0.580133,1,0,13.657815
0.582180,1,0,13.656376
0.584210,1,0,13.655285
0.587047,1,0,13.654176
0.589718,1,0,13.652574
0.591819,1,0,13.651018
0.594731,1,0,13.649765
0.597541,1,0,13.647970
0.599613,1,0,13.646183
0.602621,1,0,13.644836
0.605378,1,0,13.642816
0.607354,1,0,13.640911
