0.251917,-0.000000,0.000000,0.069923,-2.270700,-19.151627,-0.745902
0.255166,-0.000001,0.000002,0.129378,-2.270700,-19.151627,-0.447121
0.257262,-0.000002,0.000002,0.129378,-2.270700,-19.151627,-0.446850
0.260300,-0.000004,0.000004,0.129378,-2.270700,-19.151627,-0.446457
0.263013,-0.000005,0.000004,0.173484,-2.270700,-19.151627,-0.267403
0.265006,-0.000007,0.000005,0.173484,-2.270700,-19.151627,-0.267058
0.267036,-0.000009,0.000006,0.173484,-2.270700,-19.151627,-0.266705
0.269919,-0.000010,0.000007,0.173484,-2.270700,-19.151627,-0.266205
0.272562,-0.000013,0.000008,0.202603,-2.270700,-19.151626,-0.159188
0.274566,-0.000016,0.000009,0.202603,-2.270700,-19.151626,-0.158782
0.277089,-0.000019,0.000009,0.202603,-2.270700,-19.151626,-0.158270
0.280301,-0.000024,0.000011,0.222165,-2.270700,-19.151626,-0.094249
0.282304,-0.000027,0.000012,0.222165,-2.270700,-19.151626,-0.093804
0.284817,-0.000032,0.000013,0.222165,-2.270700,-19.151626,-0.093245
0.287597,-0.000036,0.000015,0.222165,-2.270700,-19.151626,-0.092628
0.289868,-0.000038,0.000017,0.232587,-2.270701,-19.151626,-0.055048
0.291886,-0.000040,0.000020,0.232587,-2.270701,-19.151626,-0.054579
0.294755,-0.000040,0.000023,0.232587,-2.270701,-19.151626,-0.053912
0.297485,-0.000041,0.000027,0.237381,-2.270701,-19.151626,-0.031699
0.299614,-0.000043,0.000029,0.237381,-2.270701,-19.151626,-0.031194
0.302525,-0.000043,0.000034,0.237381,-2.270701,-19.151626,-0.030503
0.305371,-0.000046,0.000038,0.237886,-2.270701,-19.151626,-0.017625
0.307495,-0.000049,0.000040,0.237886,-2.270701,-19.151626,-0.017119
0.310344,-0.000055,0.000044,0.237886,-2.270702,-19.151626,-0.016442
0.313010,-0.000060,0.000047,0.234895,-2.270702,-19.151625,-0.009239
0.315051,-0.000065,0.000050,0.234895,-2.270702,-19.151625,-0.008759
0.317086,-0.000069,0.000055,0.234895,-2.270702,-19.151625,-0.008281
0.319971,-0.000075,0.000062,0.234895,-2.270702,-19.151625,-0.007603
0.322718,-0.000079,0.000068,0.228104,-2.270702,-19.151625,-0.003935
0.325126,-0.000084,0.000072,0.228104,-2.270703,-19.151625,-0.003386
0.328142,-0.000094,0.000075,0.228104,-2.270703,-19.151625,-0.002698
0.330966,-0.000107,0.000073,0.219202,-2.270703,-19.151624,-0.001000
0.333141,-0.000119,0.000072,0.219202,-2.270703,-19.151624,-0.000523
0.336086,-0.000138,0.000067,0.219202,-2.270704,-19.151624,0.000122
0.338847,-0.000158,0.000064,0.209432,-2.270704,-19.151624,0.000652
0.340962,-0.000175,0.000061,0.209432,-2.270705,-19.151624,0.001095
0.343957,-0.000198,0.000054,0.209432,-2.270705,-19.151623,0.001722
0.346737,-0.000220,0.000049,0.198648,-2.270706,-19.151623,0.001585
0.348890,-0.000241,0.000042,0.198648,-2.270706,-19.151623,0.002013
0.351424,-0.000269,0.000032,0.198648,-2.270707,-19.151623,0.002516
0.354355,-0.000311,0.000024,0.198648,-2.270708,-19.151623,0.003099
