0.251917,-0.000000,0.000000,-0.000000,-2.270700,-19.151627,-1.243455
0.255166,-0.000001,0.000002,-0.000000,-2.270700,-19.151627,-1.243455
0.257262,-0.000002,0.000002,-0.000000,-2.270700,-19.151627,-1.243455
0.260300,-0.000004,0.000004,-0.000000,-2.270700,-19.151627,-1.243455
0.263013,-0.000005,0.000004,-0.000000,-2.270700,-19.151627,-1.243455
0.265006,-0.000007,0.000005,-0.000000,-2.270700,-19.151627,-1.243455
0.267036,-0.000009,0.000006,-0.000000,-2.270700,-19.151627,-1.243455
0.269919,-0.000010,0.000007,-0.000000,-2.270700,-19.151627,-1.243455
0.272562,-0.000013,0.000008,-0.000000,-2.270700,-19.151626,-1.243455
0.274566,-0.000016,0.000009,-0.000000,-2.270700,-19.151626,-1.243455
0.277089,-0.000019,0.000009,-0.000000,-2.270700,-19.151626,-1.243455
0.280301,-0.000024,0.000011,-0.000000,-2.270700,-19.151626,-1.243455
0.282304,-0.000027,0.000012,-0.000000,-2.270700,-19.151626,-1.243455
0.284817,-0.000032,0.000013,-0.000000,-2.270700,-19.151626,-1.243455
0.287597,-0.000036,0.000015,-0.000000,-2.270700,-19.151626,-1.243455
0.289868,-0.000038,0.000017,-0.000000,-2.270701,-19.151626,-1.243455
0.291886,-0.000040,0.000020,-0.000000,-2.270701,-19.151626,-1.243455
0.294755,-0.000040,0.000023,-0.000000,-2.270701,-19.151626,-1.243455
0.297485,-0.000041,0.000027,-0.000000,-2.270701,-19.151626,-1.243455
0.299614,-0.000043,0.000029,-0.000000,-2.270701,-19.151626,-1.243455
0.302525,-0.000043,0.000034,-0.000000,-2.270701,-19.151626,-1.243455
0.305371,-0.000046,0.000038,-0.000000,-2.270701,-19.151626,-1.243455
0.307495,-0.000049,0.000040,-0.000000,-2.270701,-19.151626,-1.243455
0.310344,-0.000055,0.000044,-0.000000,-2.270702,-19.151626,-1.243455
0.313010,-0.000060,0.000047,-0.000000,-2.270702,-19.151625,-1.243455
0.315051,-0.000065,0.000050,-0.000000,-2.270702,-19.151625,-1.243455
0.317086,-0.000069,0.000055,-0.000000,-2.270702,-19.151625,-1.243455
0.319971,-0.000075,0.000062,-0.000000,-2.270702,-19.151625,-1.243455
0.322718,-0.000079,0.000068,-0.000000,-2.270702,-19.151625,-1.243455
0.325126,-0.000084,0.000072,-0.000000,-2.270703,-19.151625,-1.243455
0.328142,-0.000094,0.000075,-0.000000,-2.270703,-19.151625,-1.243455
0.330966,-0.000107,0.000073,-0.000000,-2.270703,-19.151624,-1.243455
